#HalfBakedOne Ship Names List       Version 1.00        Feb 22 2026        GREAT GAME,,,,,,,,,,
#Huge shoutout to Discord user MDHansen for their help debugging this file!,,,,,,,,,,
#id,enabled / disabled,"ship's ui name ($ - class, % - number, & - year)",country name,ship's type name,use this name till year,,,,,
@name,enabled,nameUi,country,shipType,tillYear,#suggested,#problems,#infoLink,#textBackup,#nameBackup
7663,,Vasilissa Olga,greece,bc,,,,,,
7664,,Velos,greece,bc,,,,,,
7665,,Xifias,greece,bc,,,,,,
7666,,Vasilefs Konstantinos,greece,bc,,,,,,
7667,,Kilkis,greece,bc,,,,,,
7668,,Proteus,greece,bc,,,,,,
7669,,Uranus,greece,bc,,,,,,
7670,,Gaia,greece,bc,,,,,,
7671,,Cronus,greece,bc,,,,,,
7672,,Oceanus,greece,bc,,,,,,
7673,,Hyperion,greece,bc,,,,,,
7674,,Coeus,greece,bc,,,,,,
7675,,Crius,greece,bc,,,,,,
7676,,Lapetus,greece,bc,,,,,,
7677,,Rheas,greece,bc,,,,,,
7678,,Tethys,greece,bc,,,,,,
7679,,Theia,greece,bc,,,,,,
7680,,Phoebe,greece,bc,,,,,,
7681,,Themis,greece,bc,,,,,,
7682,,Nmemosyne,greece,bc,,,,,,
7683,,Aphrodite,greece,bc,,,,,,
7684,,Apollo,greece,bc,,,,,,
7685,,Ares,greece,bc,,,,,,
7686,,Artemis,greece,bc,,,,,,
7687,,Athena,greece,bc,,,,,,
7688,,Demeter,greece,bc,,,,,,
7689,,Dionysus,greece,bc,,,,,,
7690,,Hephaestus,greece,bc,,,,,,
7691,,Hera,greece,bc,,,,,,
7692,,Hermes,greece,bc,,,,,,
7693,,Hestia,greece,bc,,,,,,
7694,,Zeus,greece,bc,,,,,,
7695,,Hades,greece,bc,,,,,,
7696,,Persephone,greece,bc,,,,,,
7697,,plouton,greece,bc,,,,,,
7698,,Helios,greece,bc,,,,,,
7699,,Achelous,greece,bc,,,,,,
7700,,Anemoi,greece,bc,,,,,,
7701,,Asclepius,greece,bc,,,,,,
7702,,Cabeiri,greece,bc,,,,,,
7703,,Castor,greece,bc,,,,,,
7704,,Pollux,greece,bc,,,,,,
7705,,Eileithyia,greece,bc,,,,,,
7706,,Georgios Averof,greece,ca,,,,,,
7707,,Nikiforos Fokas,greece,ca,,,,,,
7708,,Roussen,greece,ca,,,,,,
7709,,Daniolos,greece,ca,,,,,,
7710,,Krystallidis,greece,ca,,,,,,
7711,,Grigoropoulos,greece,ca,,,,,,
7712,,Ritsos,greece,ca,,,,,,
7713,,Karathanasis ,greece,ca,,,,,,
7714,,Vlahakos,greece,ca,,,,,,
7715,,Degiannis,greece,ca,,,,,,
7716,,Argo,greece,ca,,,,,,
7717,,Salaminia,greece,ca,,,,,,
7718,,Paralus,greece,ca,,,,,,
7719,,Syracusia,greece,ca,,,,,,
7720,,Theoris,greece,ca,,,,,,
7721,,Nike,greece,ca,,,,,,
7722,,Demokratia,greece,ca,,,,,,
7723,,Delia,greece,ca,,,,,,
7724,,Thetis,greece,ca,,,,,,
7725,,Eleutheria,greece,ca,,,,,,
7726,,Paralos,greece,ca,,,,,,
7727,,Achilles,greece,ca,,,,,,
7728,,Xenophon,greece,ca,,,,,,
7729,,Hegeso,greece,ca,,,,,,
7730,,Nikeso,greece,ca,,,,,,
7731,,Pandora,greece,ca,,,,,,
7732,,Olympias,greece,ca,,,,,,
7733,,Phosphoros ,greece,ca,,,,,,
7734,,Hebe,greece,ca,,,,,,
7735,,Kytheria,greece,ca,,,,,,
7736,,Asklepias,greece,ca,,,,,,
7737,,Akhilleia,greece,ca,,,,,,
7738,,Amphitrite,greece,ca,,,,,,
7739,,Seiren,greece,ca,,,,,,
7740,,Triaina,greece,ca,,,,,,
7741,,Hephaistia,greece,ca,,,,,,
7742,,Nereis,greece,ca,,,,,,
7743,,Parthenos,greece,ca,,,,,,
7744,,Aianteia,greece,ca,,,,,,
7745,,Tritogenes,greece,ca,,,,,,
7746,,Europe,greece,ca,,,,,,
7747,,Kekropis,greece,cl,,,,,,
7748,,Euia,greece,cl,,,,,,
7749,,Pandia,greece,cl,,,,,,
7750,,Hellas,greece,cl,,,,,,
7751,,Aithiopia,greece,cl,,,,,,
7752,,Delias,greece,cl,,,,,,
7753,,Delphis,greece,cl,,,,,,
7754,,Nemeas,greece,cl,,,,,,
7755,,Doris,greece,cl,,,,,,
7756,,Eleusis,greece,cl,,,,,,
7757,,Pallenis,greece,cl,,,,,,
7758,,Ionike,greece,cl,,,,,,
7759,,Melitta,greece,cl,,,,,,
7760,,Panthera,greece,cl,,,,,,
7761,,Lykaina,greece,cl,,,,,,
7762,,Salpinx,greece,cl,,,,,,
7763,,Sobe,greece,cl,,,,,,
7764,,Sphendone,greece,cl,,,,,,
7765,,Synoris,greece,cl,,,,,,
7766,,Peristera,greece,cl,,,,,,
7767,,Philotimia,greece,cl,,,,,,
7768,,Euphemia,greece,cl,,,,,,
7769,,Euporia,greece,cl,,,,,,
7770,,Pronoia,greece,cl,,,,,,
7771,,Boetheia,greece,cl,,,,,,
7772,,Aktis,greece,cl,,,,,,
7773,,Aura,greece,cl,,,,,,
7774,,Gnome,greece,cl,,,,,,
7775,,Dikaiosyne,greece,cl,,,,,,
7776,,Hegemone,greece,cl,,,,,,
7777,,Homonoia,greece,cl,,,,,,
7778,,Apobasis,greece,cl,,,,,,
7779,,Eudaimonia,greece,cl,,,,,,
7780,,Symmachia,greece,cl,,,,,,
7781,,Epideixis ,greece,cl,,,,,,
7782,,Andreia,greece,cl,,,,,,
7783,,Eukarpia,greece,cl,,,,,,
7784,,Hygieia,greece,cl,,,,,,
7785,,Dynamis,greece,cl,,,,,,
7786,,Charis,greece,cl,,,,,,
7787,,Parrhesia,greece,cl,,,,,,
7788,,Hegemonia,greece,cl,,,,,,
7789,,Eutychia,greece,cl,,,,,,
7790,,Parataxis,greece,cl,,,,,,
7791,,Eunoia,greece,cl,,,,,,
7792,,Strategis,greece,cl,,,,,,
7793,,Eueteria,greece,cl,,,,,,
7794,,Anysis,greece,cl,,,,,,
7795,,Syntaxis,greece,cl,,,,,,
7796,,Okeia,greece,cl,,,,,,
7797,,Takheia,greece,cl,,,,,,
7798,,Delphin,greece,dd,,,,,,
7799,,Nireus,greece,dd,,,,,,
7800,,Glavkos,greece,dd,,,,,,
7801,,Amfitriti,greece,dd,,,,,,
7802,,Pontos,greece,dd,,,,,,
7803,,Okeanos,greece,dd,,,,,,
7804,,Pipinos,greece,dd,,,,,,
7805,,Matrozos,greece,dd,,,,,,
7806,,Ariste,greece,dd,,,,,,
7807,,Potone,greece,dd,,,,,,
7808,,Stilbousa,greece,dd,,,,,,
7809,,Paralia,greece,dd,,,,,,
7810,,Euphrainousa,greece,dd,,,,,,
7811,,Petomene,greece,dd,,,,,,
7812,,Stephanousa,greece,dd,,,,,,
7813,,Kallixena,greece,dd,,,,,,
7814,,Eucharis,greece,dd,,,,,,
7815,,Soizousa,greece,dd,,,,,,
7816,,Nikosa,greece,dd,,,,,,
7817,,Hippia,greece,dd,,,,,,
7818,,Gnoste,greece,dd,,,,,,
7819,,Panoplia,greece,dd,,,,,,
7820,,Ephebos,greece,dd,,,,,,
7821,,Askousa,greece,dd,,,,,,
7822,,Euploia,greece,dd,,,,,,
7823,,Prote,greece,dd,,,,,,
7824,,Phanera,greece,dd,,,,,,
7825,,Hedeia,greece,dd,,,,,,
7826,,Hipparche,greece,dd,,,,,,
7827,,Proplous,greece,dd,,,,,,
7828,,Kouphotate,greece,dd,,,,,,
7829,,Hikane,greece,dd,,,,,,
7830,,Hippegos,greece,dd,,,,,,
7831,,Agreuousa,greece,dd,,,,,,
7832,,Leontis,greece,dd,,,,,,
7833,,Kratiste,greece,dd,,,,,,
7834,,Erythreia,greece,dd,,,,,,
7835,,Leuke,greece,dd,,,,,,
7836,,Ortheia,greece,dd,,,,,,
7837,,Iousa,greece,dd,,,,,,
7838,,Megiste,greece,dd,,,,,,
7839,,Tryphousa,greece,dd,,,,,,
7840,,Nea,greece,dd,,,,,,
7841,,Aglaia,greece,dd,,,,,,
7842,,Prepousa,greece,dd,,,,,,
7843,,Hiera,greece,dd,,,,,,
7844,,Naukratousa,greece,dd,,,,,,
7845,,Epipedosa,greece,dd,,,,,,
7846,,Epione,greece,dd,,,,,,
7847,,Simitzopoulos,greece,dd,,,,,,
7848,,Starakis,greece,dd,,,,,,
7849,,Laskos,greece,dd,,,,,,
7850,,Blessas,greece,dd,,,,,,
7851,,Mykonios,greece,dd,,,,,,
7852,,Troupakis,greece,dd,,,,,,
7853,,Mahitis,greece,dd,,,,,,
7854,,Nikephoros,greece,dd,,,,,,
7855,,Aittitos,greece,dd,,,,,,
7856,,Krataios,greece,dd,,,,,,
7857,,Kasos,greece,dd,,,,,,
7858,,Polemistis,greece,dd,,,,,,
7859,,Armatolos,greece,dd,,,,,,
7860,,Navmahos,greece,dd,,,,,,
7861,,Tolmi,greece,dd,,,,,,
7862,,Hormi ,greece,dd,,,,,,
7863,,Pegasus,greece,dd,,,,,,
7864,,Toxotis,greece,dd,,,,,,
7865,,Diopos Antoniou,greece,dd,,,,,,
7866,,Kelevstis Stamou,greece,dd,,,,,,
7867,,Mantouvalos Ioannis,greece,dd,,,,,,
7868,,Galanis Georgios,greece,dd,,,,,,
7869,,Liaskos Antonios,greece,dd,,,,,,
7870,,Gialopsos Ektoras,greece,dd,,,,,,
7871,,Aiolos ,greece,dd,,,,,,
7872,,Astrapi ,greece,dd,,,,,,
7873,,Esperos ,greece,dd,,,,,,
7874,,Kentauros,greece,dd,,,,,,
7875,,Okyalos,greece,dd,,,,,,
7876,,Agenor,greece,dd,,,,,,
7877,,Prometheus,greece,dd,,,,,,
7878,,Axios,greece,dd,,,,,,
7879,,Atlas,greece,dd,,,,,,
7880,,Heracles ,greece,dd,,,,,,
7881,,Aias,greece,dd,,,,,,
7882,,Perseus,greece,dd,,,,,,
7883,,Kerkini,greece,dd,,,,,,
7884,,Prespa,greece,dd,,,,,,
7885,,Trichonis,greece,dd,,,,,,
7886,,Doirani,greece,dd,,,,,,
7887,,Kallirhoe,greece,dd,,,,,,
7888,,Stymphalia,greece,dd,,,,,,
7889,,Orion,greece,dd,,,,,,
7890,,Ouranos,greece,dd,,,,,,
7891,,Ikaria,greece,dd,,,,,,
7892,,Rhodos,greece,dd,,,,,,
7893,,Ithaca,greece,dd,,,,,,
7894,,Corfu,greece,dd,,,,,,
7895,,Zakynthos,greece,dd,,,,,,
7896,,Folegandros,greece,dd,,,,,,
7897,,Paros,greece,dd,,,,,,
7898,,Sikinos,greece,dd,,,,,,
##,,,###,,,,,,,
7899,,barði,scandinavia,bb,,,,,,
7900,,Berserk,scandinavia,bb,,,,,,
7901,,Björn,scandinavia,bb,,,,,,
7902,,Brämaren,scandinavia,bb,,,,,,
7903,,Churprinds,scandinavia,bb,,,,,,
7904,,Drage,scandinavia,bb,,,,,,
7905,,Eidsvold,scandinavia,bb,,,,,,
7906,,Engel,scandinavia,bb,,,,,,
7907,,Enhörning,scandinavia,bb,,,,,,
7908,,Enighed,scandinavia,bb,,,,,,
7909,,Esbern Snare,scandinavia,bb,,,,,,
7910,,Fenris,scandinavia,bb,,,,,,
7911,,Finska Svan,scandinavia,bb,,,,,,
7912,,Folke,scandinavia,bb,,,,,,
7913,,Förgylta Dufva,scandinavia,bb,,,,,,
7914,,Garmer,scandinavia,bb,,,,,,
7915,,Gerda,scandinavia,bb,,,,,,
7916,,Gustav Vasa,scandinavia,bb,,,,,,
7917,,Gyldenløve,scandinavia,bb,,,,,,
7918,,Haakon Haakonsson,scandinavia,bb,,,,,,
7919,,Harald Fairhair,scandinavia,bb,,,,,,
7920,,Harald Haarfarge,scandinavia,bb,,,,,,
7921,,Hildur,scandinavia,bb,,,,,,
7922,,Hjort,scandinavia,bb,,,,,,
7923,,Iver Huitfeldt,scandinavia,bb,,,,,,
7924,,Járnbarðinn,scandinavia,bb,,,,,,
7925,,Jegermesther,scandinavia,bb,,,,,,
7926,,Knut the Great,scandinavia,bb,,,,,,
7927,,København,scandinavia,bb,,,,,,
7928,,Lindorm,scandinavia,bb,,,,,,
7929,,Loke,scandinavia,bb,,,,,,
7930,,Magnus Barefoot,scandinavia,bb,,,,,,
7931,,Makalös,scandinavia,bb,,,,,,
7932,,Nelleblad,scandinavia,bb,,,,,,
7933,,Norske Løve,scandinavia,bb,,,,,,
7934,,Odin,scandinavia,bb,,,,,,
7935,,Patienta,scandinavia,bb,,,,,,
7936,,Röda Hund,scandinavia,bb,,,,,,
7937,,Sköld,scandinavia,bb,,,,,,
7938,,Skotske,scandinavia,bb,,,,,,
7939,,Slesvig,scandinavia,bb,,,,,,
7940,,Sölve,scandinavia,bb,,,,,,
7941,,Sorte Rytter,scandinavia,bb,,,,,,
7942,,Spes,scandinavia,bb,,,,,,
7943,,Sten Sture,scandinavia,bb,,,,,,
7944,,Stockholms Hjort,scandinavia,bb,,,,,,
7945,,Stord,scandinavia,bb,,,,,,
7946,,Súð,scandinavia,bb,,,,,,
7947,,Svea,scandinavia,bb,,,,,,
7948,,Svenner,scandinavia,bb,,,,,,
7949,,Svenska Hektor,scandinavia,bb,,,,,,
7950,,Thor,scandinavia,bb,,,,,,
7951,,Thordön,scandinavia,bb,,,,,,
7952,,Tirfing,scandinavia,bb,,,,,,
7953,,Tre Løver,scandinavia,bb,,,,,,
7954,,Trefoldighed,scandinavia,bb,,,,,,
7955,,Tyr,scandinavia,bb,,,,,,
7956,,Ula,scandinavia,bb,,,,,,
7957,,Uredd,scandinavia,bb,,,,,,
7958,,Uthaug,scandinavia,bb,,,,,,
7959,,Utsira,scandinavia,bb,,,,,,
7960,,Utstein,scandinavia,bb,,,,,,
7961,,Utvaer,scandinavia,bb,,,,,,
7962,,Valdemar,scandinavia,bb,,,,,,
7963,,Vasa,scandinavia,bb,,,,,,
7964,,Astrid,scandinavia,bc,,,,,,
7965,,Bävern,scandinavia,bc,,,,,,
7966,,Bergen,scandinavia,bc,,,,,,
7967,,Beskjermer,scandinavia,bc,,,,,,
7968,,Bjørgvin,scandinavia,bc,,,,,,
7969,,Bruna Lejon,scandinavia,bc,,,,,,
7970,,Bússa,scandinavia,bc,,,,,,
7971,,Daneborg,scandinavia,bc,,,,,,
7972,,Dannebroge,scandinavia,bc,,,,,,
7973,,Delfinen,scandinavia,bc,,,,,,
7974,,Desideria,scandinavia,bc,,,,,,
7975,,Ditmarsken,scandinavia,bc,,,,,,
7976,,Draken,scandinavia,bc,,,,,,
7977,,Dreki,scandinavia,bc,,,,,,
7978,,Erik Segersäll,scandinavia,bc,,,,,,
7979,,Flyvende Hjort,scandinavia,bc,,,,,,
7980,,Fridtjof Nansen,scandinavia,bc,,,,,,
7981,,Fyen,scandinavia,bc,,,,,,
7982,,Grønland,scandinavia,bc,,,,,,
7983,,Gudrun,scandinavia,bc,,,,,,
7984,,Haffru,scandinavia,bc,,,,,,
7985,,Håkon the Good,scandinavia,bc,,,,,,
7986,,Halland,scandinavia,bc,,,,,,
7987,,Hälsingland,scandinavia,bc,,,,,,
7988,,Hel,scandinavia,bc,,,,,,
7989,,Herluf Trolle,scandinavia,bc,,,,,,
7990,,Hvidbjørnen,scandinavia,bc,,,,,,
7991,,Illern,scandinavia,bc,,,,,,
7992,,Ingrid,scandinavia,bc,,,,,,
7993,,Kjøbenhavn,scandinavia,bc,,,,,,
7994,,Kristsuden,scandinavia,bc,,,,,,
7995,,Laaland,scandinavia,bc,,,,,,
7996,,Lilla Hjort,scandinavia,bc,,,,,,
7997,,Najad,scandinavia,bc,,,,,,
7998,,Nidaros,scandinavia,bc,,,,,,
7999,,Njord,scandinavia,bc,,,,,,
8000,,Nordkaparen,scandinavia,bc,,,,,,
8001,,Norge,scandinavia,bc,,,,,,
8002,,Olfert Fischer,scandinavia,bc,,,,,,
8003,,Øresund,scandinavia,bc,,,,,,
8004,,Ormen Lange,scandinavia,bc,,,,,,
8005,,Ormrinn langi,scandinavia,bc,,,,,,
8006,,Östergötland,scandinavia,bc,,,,,,
8007,,Otto Sverdrup,scandinavia,bc,,,,,,
8008,,Ragnhild,scandinavia,bc,,,,,,
8009,,Roald Amundsen,scandinavia,bc,,,,,,
8010,,Röda Gripen,scandinavia,bc,,,,,,
8011,,Sälen,scandinavia,bc,,,,,,
8012,,Sejeren,scandinavia,bc,,,,,,
8013,,Senja,scandinavia,bc,,,,,,
8014,,Sigurd,scandinavia,bc,,,,,,
8015,,Sjælland,scandinavia,bc,,,,,,
8016,,Sjöbjörnen,scandinavia,bc,,,,,,
8017,,Sjöhästen,scandinavia,bc,,,,,,
8018,,Sjöhunden,scandinavia,bc,,,,,,
8019,,Sjölejonet,scandinavia,bc,,,,,,
8020,,Sjöormen,scandinavia,bc,,,,,,
8021,,Skorpionen,scandinavia,bc,,,,,,
8022,,Södermanland,scandinavia,bc,,,,,,
8023,,Stavanger,scandinavia,bc,,,,,,
8024,,Stormar,scandinavia,bc,,,,,,
8025,,Thor Heyerdahl,scandinavia,bc,,,,,,
8026,,Thrudvang,scandinavia,bc,,,,,,
8027,,Tomler,scandinavia,bc,,,,,,
8028,,Trondheim,scandinavia,bc,,,,,,
8029,,Uppland,scandinavia,bc,,,,,,
8030,,Uttern,scandinavia,bc,,,,,,
8031,,Vaedderen,scandinavia,bc,,,,,,
8032,,Valen,scandinavia,bc,,,,,,
8033,,Vargen,scandinavia,bc,,,,,,
8034,,Västergötland,scandinavia,bc,,,,,,
8035,,Waldemar,scandinavia,bc,,,,,,
8036,,Wenden,scandinavia,bc,,,,,,
8037,,Aegir,scandinavia,ca,,,,,,
8038,,Alfheim,scandinavia,ca,,,,,,
8039,,Allart,scandinavia,ca,,,,,,
8040,,Alsen,scandinavia,ca,,,,,,
8041,,Äpplet,scandinavia,ca,,,,,,
8042,,Äran,scandinavia,ca,,,,,,
8043,,Baldur,scandinavia,ca,,,,,,
8044,,Berserker,scandinavia,ca,,,,,,
8045,,Brynhild,scandinavia,ca,,,,,,
8046,,Claes Horn,scandinavia,ca,,,,,,
8047,,Claes Uggla,scandinavia,ca,,,,,,
8048,,Clas Fleming,scandinavia,ca,,,,,,
8049,,Danmark,scandinavia,ca,,,,,,
8050,,Dristigheten,scandinavia,ca,,,,,,
8051,,Dynekilen,scandinavia,ca,,,,,,
8052,,Egdene,scandinavia,ca,,,,,,
8053,,Einherjar,scandinavia,ca,,,,,,
8054,,Eir,scandinavia,ca,,,,,,
8055,,Ejnar Mikkelsen,scandinavia,ca,,,,,,
8056,,Fenrir,scandinavia,ca,,,,,,
8057,,Firdene,scandinavia,ca,,,,,,
8058,,Forgyldte Fisk,scandinavia,ca,,,,,,
8059,,Fredriksværn,scandinavia,ca,,,,,,
8060,,Freja,scandinavia,ca,,,,,,
8061,,Frey,scandinavia,ca,,,,,,
8062,,Frigg,scandinavia,ca,,,,,,
8063,,Fylgia,scandinavia,ca,,,,,,
8064,,Garm,scandinavia,ca,,,,,,
8065,,Geirskogul,scandinavia,ca,,,,,,
8066,,Glimt,scandinavia,ca,,,,,,
8067,,Gnist,scandinavia,ca,,,,,,
8068,,Gorm,scandinavia,ca,,,,,,
8069,,Göta,scandinavia,ca,,,,,,
8070,,Göta Lejon,scandinavia,ca,,,,,,
8071,,Gotland,scandinavia,ca,,,,,,
8072,,Grenene,scandinavia,ca,,,,,,
8073,,Gripen,scandinavia,ca,,,,,,
8074,,Hålogaland,scandinavia,ca,,,,,,
8075,,Håløygene,scandinavia,ca,,,,,,
8076,,Havfruen,scandinavia,ca,,,,,,
8077,,Havmand,scandinavia,ca,,,,,,
8078,,Heimdall,scandinavia,ca,,,,,,
8079,,Helgoland,scandinavia,ca,,,,,,
8080,,Hemnæs,scandinavia,ca,,,,,,
8081,,Hervor,scandinavia,ca,,,,,,
8082,,Hessa,scandinavia,ca,,,,,,
8083,,Hordene,scandinavia,ca,,,,,,
8084,,Hrym,scandinavia,ca,,,,,,
8085,,Huginn,scandinavia,ca,,,,,,
8086,,Hummer,scandinavia,ca,,,,,,
8087,,Hvide Falk,scandinavia,ca,,,,,,
8088,,Jægare,scandinavia,ca,,,,,,
8089,,Jormungand,scandinavia,ca,,,,,,
8090,,Kalmar Bark,scandinavia,ca,,,,,,
8091,,Knud Rasmussen,scandinavia,ca,,,,,,
8092,,Lauge Koch,scandinavia,ca,,,,,,
8093,,Lindormen,scandinavia,ca,,,,,,
8094,,Loki,scandinavia,ca,,,,,,
8095,,Lolland,scandinavia,ca,,,,,,
8096,,Lougen,scandinavia,ca,,,,,,
8097,,Manligheten,scandinavia,ca,,,,,,
8098,,Memnon,scandinavia,ca,,,,,,
8099,,Midgard,scandinavia,ca,,,,,,
8100,,Mimir,scandinavia,ca,,,,,,
8101,,Mjolnir,scandinavia,ca,,,,,,
8102,,Møre og Romsdal,scandinavia,ca,,,,,,
8103,,Mørene,scandinavia,ca,,,,,,
8104,,Najaden,scandinavia,ca,,,,,,
8105,,Namdølene,scandinavia,ca,,,,,,
8106,,Nordmøringene,scandinavia,ca,,,,,,
8107,,Nymfen,scandinavia,ca,,,,,,
8108,,Oppland,scandinavia,ca,,,,,,
8109,,Peder Skram,scandinavia,ca,,,,,,
8110,,Psilander,scandinavia,ca,,,,,,
8111,,Ranrike,scandinavia,ca,,,,,,
8112,,Röda Lejon,scandinavia,ca,,,,,,
8113,,Rolf Krake,scandinavia,ca,,,,,,
8114,,Romsdølene,scandinavia,ca,,,,,,
8115,,Rota,scandinavia,ca,,,,,,
8116,,Rygene,scandinavia,ca,,,,,,
8117,,Samsøe,scandinavia,ca,,,,,,
8118,,Sejer,scandinavia,ca,,,,,,
8119,,Sif,scandinavia,ca,,,,,,
8120,,Skadi,scandinavia,ca,,,,,,
8121,,Skirnir,scandinavia,ca,,,,,,
8122,,Skotska Pincka,scandinavia,ca,,,,,,
8123,,Skudd,scandinavia,ca,,,,,,
8124,,Spraglede Falk,scandinavia,ca,,,,,,
8125,,Statsraad Erichsen,scandinavia,ca,,,,,,
8126,,Steil,scandinavia,ca,,,,,,
8127,,stórskip,scandinavia,ca,,,,,,
8128,,Surt,scandinavia,ca,,,,,,
8129,,Svenska Morian,scandinavia,ca,,,,,,
8130,,Sverige,scandinavia,ca,,,,,,
8131,,Sygnene,scandinavia,ca,,,,,,
8132,,Tapperheten,scandinavia,ca,,,,,,
8133,,Thrud,scandinavia,ca,,,,,,
8134,,Thule,scandinavia,ca,,,,,,
8135,,Tordenskjold,scandinavia,ca,,,,,,
8136,,Tranheje,scandinavia,ca,,,,,,
8137,,Tre Kroner,scandinavia,ca,,,,,,
8138,,Tre Lejon,scandinavia,ca,,,,,,
8139,,Trønderne,scandinavia,ca,,,,,,
8140,,Ullr,scandinavia,ca,,,,,,
8141,,Valhalla,scandinavia,ca,,,,,,
8142,,Valkyrie,scandinavia,ca,,,,,,
8143,,Vidar,scandinavia,ca,,,,,,
8144,,Viken,scandinavia,ca,,,,,,
8145,,Vikverjene,scandinavia,ca,,,,,,
8146,,Vindhund,scandinavia,ca,,,,,,
8147,,Wasa,scandinavia,ca,,,,,,
8148,,Yggdrasil,scandinavia,ca,,,,,,
8149,,Acanthus,scandinavia,cl,,,,,,
8150,,Æger,scandinavia,cl,,,,,,
8151,,Aggershus,scandinavia,cl,,,,,,
8152,,Alv,scandinavia,cl,,,,,,
8153,,Amarant,scandinavia,cl,,,,,,
8154,,Andvari,scandinavia,cl,,,,,,
8155,,Arendal,scandinavia,cl,,,,,,
8156,,August Naerø,scandinavia,cl,,,,,,
8157,,Axel Thorsen,scandinavia,cl,,,,,,
8158,,Bergholm,scandinavia,cl,,,,,,
8159,,Bjerk,scandinavia,cl,,,,,,
8160,,Blåsel,scandinavia,cl,,,,,,
8161,,Bodø,scandinavia,cl,,,,,,
8162,,Borgersamfundet,scandinavia,cl,,,,,,
8163,,Bork,scandinavia,cl,,,,,,
8164,,Bragi,scandinavia,cl,,,,,,
8165,,Carlskrona,scandinavia,cl,,,,,,
8166,,Dag,scandinavia,cl,,,,,,
8167,,Dagmar,scandinavia,cl,,,,,,
8168,,Dannebrog,scandinavia,cl,,,,,,
8169,,Delling,scandinavia,cl,,,,,,
8170,,Delmenhorst,scandinavia,cl,,,,,,
8171,,Dis,scandinavia,cl,,,,,,
8172,,Egil,scandinavia,cl,,,,,,
8173,,Eglantine,scandinavia,cl,,,,,,
8174,,Elli,scandinavia,cl,,,,,,
8175,,Elven,scandinavia,cl,,,,,,
8176,,Embla,scandinavia,cl,,,,,,
8177,,Erik,scandinavia,cl,,,,,,
8178,,Eskdale,scandinavia,cl,,,,,,
8179,,Fenix,scandinavia,cl,,,,,,
8180,,Flådebatteri,scandinavia,cl,,,,,,
8181,,Forseti,scandinavia,cl,,,,,,
8182,,Freya,scandinavia,cl,,,,,,
8183,,Freydis,scandinavia,cl,,,,,,
8184,,Gävle,scandinavia,cl,,,,,,
8185,,Gefle,scandinavia,cl,,,,,,
8186,,Gisli,scandinavia,cl,,,,,,
8187,,Gjallarhorn,scandinavia,cl,,,,,,
8188,,Glaisdale,scandinavia,cl,,,,,,
8189,,Göteborg,scandinavia,cl,,,,,,
8190,,Gunnar,scandinavia,cl,,,,,,
8191,,Halfdan,scandinavia,cl,,,,,,
8192,,Härnösand,scandinavia,cl,,,,,,
8193,,Hati,scandinavia,cl,,,,,,
8194,,Helga,scandinavia,cl,,,,,,
8195,,Hellen,scandinavia,cl,,,,,,
8196,,Helsingborg,scandinavia,cl,,,,,,
8197,,Heyre,scandinavia,cl,,,,,,
8198,,Hielperen,scandinavia,cl,,,,,,
8199,,Hinnøy,scandinavia,cl,,,,,,
8200,,Hirsholm,scandinavia,cl,,,,,,
8201,,Hitra,scandinavia,cl,,,,,,
8202,,Hod,scandinavia,cl,,,,,,
8203,,Højenhald,scandinavia,cl,,,,,,
8204,,Holsteen,scandinavia,cl,,,,,,
8205,,Honningsvåg,scandinavia,cl,,,,,,
8206,,Hrungnir,scandinavia,cl,,,,,,
8207,,Hvide Ørn,scandinavia,cl,,,,,,
8208,,Indfødsretten,scandinavia,cl,,,,,,
8209,,Ivar,scandinavia,cl,,,,,,
8210,,Jarramas,scandinavia,cl,,,,,,
8211,,jeløy,scandinavia,cl,,,,,,
8212,,Jofur,scandinavia,cl,,,,,,
8213,,Jord,scandinavia,cl,,,,,,
8214,,Jylland,scandinavia,cl,,,,,,
8215,,Kalmar,scandinavia,cl,,,,,,
8216,,Kari,scandinavia,cl,,,,,,
8217,,Karlstad,scandinavia,cl,,,,,,
8218,,Ketil,scandinavia,cl,,,,,,
8219,,Kongens Jagt Krone,scandinavia,cl,,,,,,
8220,,Kronborg,scandinavia,cl,,,,,,
8221,,Lagerbielke,scandinavia,cl,,,,,,
8222,,Langskip,scandinavia,cl,,,,,,
8223,,Leif,scandinavia,cl,,,,,,
8224,,Leopard,scandinavia,cl,,,,,,
8225,,Løvendals Galei,scandinavia,cl,,,,,,
8226,,Malmö,scandinavia,cl,,,,,,
8227,,Malmøya,scandinavia,cl,,,,,,
8228,,Måløy,scandinavia,cl,,,,,,
8229,,Mane,scandinavia,cl,,,,,,
8230,,Mani,scandinavia,cl,,,,,,
8231,,Merkurius,scandinavia,cl,,,,,,
8232,,Modi,scandinavia,cl,,,,,,
8233,,Monikendam,scandinavia,cl,,,,,,
8234,,Montbretia,scandinavia,cl,,,,,,
8235,,Møvik,scandinavia,cl,,,,,,
8236,,Naja,scandinavia,cl,,,,,,
8237,,Najaden,scandinavia,cl,,,,,,
8238,,Nordkapp,scandinavia,cl,,,,,,
8239,,Nordstjernen,scandinavia,cl,,,,,,
8240,,Nordyn,scandinavia,cl,,,,,,
8241,,Nornen,scandinavia,cl,,,,,,
8242,,Nott,scandinavia,cl,,,,,,
